RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025,10/31/2025,11/30/2025,12/31/2025,1/31/2026,2/28/2026,3/31/2026,4/30/2026
394484,80,"Colorado Springs, CO",msa,CO,876.4688722421694,889.1544214447766,898.3343614757716,898.1613483124269,902.6240840581354,893.8366330533885,904.0427912,908.8565933246596,919.9488003649764,927.5268081,929.2034783899778,935.0823245710203,924.1827977783586,932.9021226,941.5001590162906,966.4098278940353,972.5971339305527,992.0615053029856,985.7047651345364,994.6026140099667,984.8401484370227,1005.0934064706933,1012.0058568218134,1026.1785386557801,1021.9438574486472,1024.2766206875142,1033.8762853364112,1048.7375768857812,1058.4906123671676,1068.1864038589954,1078.8526892869327,1092.6086145089357,1095.450097349033,1096.3460114073202,1087.8737852435415,1096.1474426741404,1113.893543599316,1136.9073692435911,1139.641891942277,1138.7642041424324,1139.3500177033955,1139.5923861798967,1145.1612654387452,1150.7680179370773,1157.916576619513,1163.5305202992427,1168.7376370432921,1174.7051502408249,1175.8360091713405,1179.0027320878482,1187.924001504998,1198.225481647907,1206.9443176442924,1212.917392189797,1208.6632662640623,1221.837711841301,1230.113424022569,1248.4098583696755,1231.5477569307652,1238.1459399411656,1238.020104548487,1259.0669006564067,1260.8160827124218,1262.9586018293285,1260.1269516527782,1266.6846647846114,1277.370784036419,1293.3481305205014,1298.236086447561,1304.232783,1305.3733050346743,1312.0537616539916,1316.9197915950733,1330.0844530570264,1345.888808245173,1369.2195764244857,1399.688697340097,1438.1928362493584,1484.7190944619445,1523.3327654122627,1534.3680280630444,1521.3079175322753,1507.0115079761356,1498.3319603115647,1498.529759,1501.029726854315,1514.4486557391576,1535.364312846796,1561.3779614929153,1588.8347872478555,1614.9679988132045,1619.182573113215,1610.810717913079,1592.4796058104532,1577.1287157435775,1569.921222774068,1566.4620051605136,1571.723797616576,1576.5457562670094,1575.9984371926773,1579.3476603399142,1578.627722314693,1585.0935216489238,1581.053809897553,1582.311592,1574.2772073478304,1570.097136550481,1559.9738796526394,1556.412128356967,1554.7433571168701,1556.550169642038,1558.2271241562578,1564.3338147440254,1571.8486891598243,1583.0356685551164,1582.6759837984357,1579.846508019615,1569.2559678441569,1560.9864002959544,1551.103659708903,1543.6057916206123,1537.4551167327681,1535.1263040335632,1536.3102363536943,1536.8884066275948,1538.128889068334,1537.0167532350508,1538.8078517336558,1531.0927692986209,1518.5815185468207,1504.6371372842318,1498.7254160842294,1503.460110161253,1510.2956739772449,1519.7804344780743,1523.983934143458
394798,81,"Little Rock, AR",msa,AR,675.7846581,672.0688161898714,684.8883986207634,687.4003359321347,696.1107925081745,696.8291971,701.3700483140257,709.1434972,704.2096190372332,706.9243261430194,708.9169078,710.9953238754418,712.7846805172001,714.0592733575129,717.2301486416794,721.4507358794259,720.8735932721323,714.9783896,707.0184022130148,710.3536656,709.1314159243952,719.1932587660345,720.1126208263523,729.3661225910552,724.3988901068219,721.0068161863653,715.8654298688938,717.0919908170374,712.5659097,718.1207273793682,720.0996463611964,724.0950816957195,723.3923889248404,723.5160173,727.9112964763328,725.0443309684659,727.1544206164734,726.6634645788778,730.7742404030395,728.5798703901261,722.3941856,718.2882437416592,719.9840832,730.8069135,735.284742,739.9592217522037,739.0738377178689,741.2041234385578,741.7907248241366,737.1235264052771,741.1311703291155,738.6038545778147,749.2666330545029,756.1364039727637,768.5909231,765.4750158801056,761.9704490046554,756.0647011107295,755.5067361332583,756.4275265082005,755.8745959267296,759.2314282638516,758.6424636,763.5664787049669,768.5126490013095,776.5612114318999,788.8353307007237,804.9030564038774,814.5718532528876,814.0283731,810.0908092962017,810.0230134896093,810.9577918107524,813.0890833269658,825.3522228488023,846.5976892110282,858.7073957207006,875.2054264801324,880.5173499851675,893.4866998424553,896.8253449812938,896.5918266909289,899.0278157728274,892.8406450626319,900.9135073138627,906.8110772009423,917.2200904306005,920.7234696,928.7905910893497,936.9659560476258,950.7245564486436,949.2989644623885,940.6773539868656,925.7030501828959,931.6624098619432,937.6999984885279,937.8408195,925.6834018265899,927.1132281,937.0333977,951.1421806023263,961.6256783478999,971.2080367318658,967.3657616317656,968.5485271885284,961.7531075423644,962.4435594895986,956.9859511483342,960.9345521203273,963.7749632397861,974.115643,978.6451977488447,993.5220350541889,996.1537235593643,1003.2832448967881,1007.0390887183582,1003.2113128462526,1000.7362332103595,993.0475058,991.8177824232854,982.6437599219059,981.5719625521114,996.0467035294531,1015.8319528413351,1018.2490161619521,1012.0008566683453,1005.4385994096768,1009.8773387156365,1007.097153014427,1003.5175652348522,1000.6669390308876,1000.2667570340179,1003.4710483007818,1013.2261020452058,1023.7535057470529,1029.2984379935108
394766,82,"Lakeland, FL",msa,FL,,,,,,,,,,,,,810.3065464597125,810.4634735,811.3744760545768,811.3500535,825.1947237483877,844.9763258,847.2451887718443,850.1043118594112,867.2867006698917,870.1612907559945,867.665494,854.6382736569243,855.426305,850.0783390293368,859.5405373168807,858.2677362198418,877.7420438024102,881.4699742381248,889.8894997389465,890.6630109257676,898.3844624624278,911.3250305619878,926.9359985172127,931.3840593118852,938.8996757939461,933.0710138112628,937.9175024059651,943.5491882654582,959.9389975841686,981.8418417302203,990.7329778857468,1001.214949,992.3219583076587,1004.5838497252156,1014.5231094604569,1027.2421982169842,1030.869373351024,1028.0670861176627,1038.7834048327159,1044.9263146501412,1041.349219,1046.0706349703821,1052.9827799151863,1069.9232026158822,1078.586462869755,1079.3355029716754,1071.6085814011883,1069.3769446713552,1098.712026579735,1113.5764761927533,1123.3364425572702,1144.6569551619716,1141.258742,1140.9272779231014,1127.0216547065388,1152.4626579854962,1183.0423584998841,1181.7633459573094,1190.1551619144689,1180.8161588014605,1190.9088170788818,1194.9028766254175,1213.0806209798448,1232.928099779957,1263.4733279198435,1299.7023250555055,1350.9790182882828,1397.8735289976323,1437.6934441400003,1452.4122248897957,1470.6682261425628,1490.0656822646777,1509.2606476533877,1511.3066354663601,1515.6117197149733,1526.5185878741208,1549.3151732907727,1563.6391583198147,1568.0861071578433,1550.1778632522323,1542.5608935400876,1534.9654507176554,1541.8107928110194,1547.0629011635967,1556.751478,1565.8488326315853,1569.6918886472831,1566.854503110021,1570.8457915415195,1572.614212425493,1572.7702672407781,1570.571369303727,1559.4141252432262,1548.206776929672,1540.719100269468,1546.9204221283492,1559.145147062405,1566.8046350198836,1570.1854125955354,1571.3147691254899,1577.9841172927868,1573.0183014980464,1566.8147584193337,1557.6224014791155,1549.1022090669035,1543.877881908154,1542.2362233842643,1550.7662658368638,1556.482099,1562.2297013359985,1568.9500610075343,1575.0063874561365,1582.7994621345376,1583.0576241291897,1587.0821117836258,1583.2394123258703,1585.1454551318218,1582.6384767447353,1578.2905084121724,1573.1338712845018,1565.7656896151889,1563.3512040455807,1561.8207551817356,1567.2303884554074
394304,83,"Akron, OH",msa,OH,,,,,559.1449381621359,570.3100292496388,592.4367117,583.1840909124811,581.0614800572502,576.5122181153022,578.2203296931373,578.2589893079439,584.8830979625222,588.2918722766268,580.7694237573113,577.4420228879433,583.2736057,595.3776895309894,602.3293707845912,598.4557038148216,591.1578396930197,586.8705852067155,586.9913594924203,589.6420561906574,591.0600475355569,601.1401910140023,607.6380900354013,610.1351663425484,605.8559725846441,609.8479335853075,615.8242680755404,617.8726494,607.1533697020425,603.7188658980867,603.8045792805387,614.1129236,617.8938926995137,615.3351932779312,615.7822435554503,621.1663472341944,624.5818499,624.2810720157677,623.1998708,625.8669089298836,625.3078039358902,627.1310897791554,630.7121049696036,629.6505660786407,631.2330197342973,630.5471999,642.6785100621431,646.0075599569859,650.4205034536834,648.9682699587956,651.0875986127489,655.6608286,661.0414462570566,661.2376085409134,660.6423971,659.0406114228812,663.1174371444006,658.4775110876399,662.9253252606459,667.2612682624649,682.7119784513288,688.7788606935103,689.5422223056795,686.5202729092678,687.8753135689738,695.1201358763004,695.2038661721728,701.3683588439497,701.0441247209238,706.0062761576016,702.5525902404187,714.0979046551646,728.2541303,750.5265969097082,760.8876993256847,772.7155416435028,765.8899831242779,758.2316031231329,760.1550911337331,763.5794255012048,776.0236700899281,786.4611766187074,800.6513207243123,811.8776736039423,816.3293753221108,837.1630940037435,840.0748542253374,844.5488624859998,837.6984971764837,843.1246745620956,853.5318295973918,863.3630399497496,865.4514670468253,862.1393145140485,856.1995537,871.9670970594739,880.6837260091913,892.9939999515327,893.0263285716237,891.961205,885.0365802,884.2720124042924,884.2916576129614,888.4755992813474,897.3660765752091,905.8614724372665,912.2603615268944,908.8740954179116,918.6771434118525,934.3455489560848,942.3002627784817,950.1486024452446,948.5871973111961,953.9180333942296,952.8329274177164,953.8814408845677,958.4551281503109,956.1759428000821,955.2768423234332,953.5913830118449,957.3493946706079,965.7650110976375,973.7403420571883,992.9747239183946,1004.3832628012958,1003.0786738667781,988.5676315,987.5753178264562,992.8249762939453,999.5212438,1003.3203856186054,1004.6239814637789
394531,84,"Des Moines, IA",msa,IA,,,,,,,,,,,,,,,,,908.8445743920977,910.3214372774961,923.6554738207502,915.0977056687697,919.0834286038806,918.5176161235645,914.7651372041356,898.9040728802557,903.1959585779509,916.8004147,938.7340415922965,950.2631416734582,950.7733532306321,955.4270769078105,951.3780846,950.5863142710447,951.2124474605205,941.4720049984119,936.804014,927.0589002825848,924.0008049842934,929.2912260759821,930.8322018792395,943.8879735276246,947.3510664906827,965.7329663894071,963.6976156,965.9428910991552,950.1099678126673,948.5509911617206,938.4812915177874,943.5723601271001,943.3396422723171,949.4337245723269,947.9952915668713,957.4649779304802,967.6729892499728,973.5216095940078,982.7292563427123,981.5244060358108,985.2095482622699,976.3572253,974.9131138184262,963.7116151711552,963.1101284037826,962.4175243019773,968.2561279207309,966.5569634482326,967.7337111771839,973.4934586036521,982.3443625524977,989.7706315744002,988.7027771801594,991.9405669121508,986.9078003429765,981.7901083,977.1103679814722,980.3186339242302,986.5204511759083,991.6129199764256,996.2174231121758,1000.4580438582886,1007.3785702926405,1013.8695524465385,1024.8045894477718,1027.1844335300214,1026.8671498029569,1021.3772924555308,1022.8867640833915,1030.1593246642215,1041.0960231764052,1050.2940010489576,1063.5554523097026,1077.7611399459172,1096.726578,1099.8507364476873,1100.9997465461245,1088.7921198014446,1087.6318134420962,1083.0251121454526,1086.0375342200914,1086.9116567817257,1097.116690364007,1103.762548086207,1110.8956943608034,1116.4690217457087,1122.9767538588803,1126.3998376913312,1121.4920711175307,1116.243007348125,1110.6947817546177,1106.628281806848,1109.4031022113127,1115.0861809984085,1122.9629886922523,1128.2492716629488,1136.0817543412852,1142.4884673372756,1146.6531504534323,1144.9788932898002,1141.704775769727,1133.1008831614138,1125.4733279043683,1116.4656677411278,1112.983317670019,1114.3804274899437,1122.1795475821807,1128.5990067315543,1134.125221939447,1136.1373690812525,1143.6975606874366,1147.0947886671843,1146.4432815180646,1134.901095625834,1128.232323735066,1128.2763552586382,1133.7294416925834,1141.3996125923707,1146.742964613878,1150.053717668234
395115,85,"Springfield, MA",msa,MA,,,,,,,,,,,,,,,,,,970.7472915817249,993.3348079958173,1005.9064549421513,1017.4881098920512,1015.8731487863165,1006.5466947328846,992.6435161472225,985.0556476427655,985.0474086174112,1001.6102213471316,1007.0591597304131,1025.1166640919578,1027.3712386297902,1026.3274714169254,1031.7292972452701,1027.057844433704,1044.5356979551916,1034.9617907517986,1042.6636231345988,1029.8530011694368,1036.8251109436696,1044.2785975369043,1056.4736978685787,1064.1772060893782,1062.1279266972113,1081.3564852676411,1093.2537851058512,1107.080659185272,1101.783653,1093.6952826733625,1090.6343277388378,1096.7319046674577,1103.6163655040355,1119.3714445053122,1120.8346882921687,1130.5430519157185,1121.6698602336228,1123.1157227212382,1125.8772529602459,1135.4946114975974,1138.3728055852064,1140.0998811890656,1129.6207503955627,1130.8655056191044,1148.084312570968,1181.4342642664687,1190.5261571194455,1198.7576329831263,1190.730419769322,1205.553500542224,1204.1207379011091,1211.4795021919545,1233.3735804194516,1227.8438196228965,1237.6893652580463,1223.790433440861,1248.0863030402577,1269.417192261841,1285.6546043564306,1286.409520985513,1274.0517088189486,1278.1251082098806,1292.1442019245878,1313.1076614330786,1324.740928878656,1327.776351395274,1332.0736501625108,1333.9534997983737,1364.8791887155583,1372.563792250121,1412.9953965538466,1416.4165262469467,1440.4432814784493,1431.0793179641691,1438.2442348705513,1438.5872568209497,1470.132943906835,1486.6674054402706,1525.2414274366326,1531.658494710771,1529.5053393154847,1518.9483401856337,1527.0305460152786,1550.9141407289749,1555.2053580330007,1555.0733060636494,1557.2620221115178,1575.1243758859994,1576.5950046823514,1592.614067882602,1603.0067925171084,1608.5411195312026,1618.5605716411162,1628.7716719575465,1652.400045333054,1662.9283592528827,1657.347326596806,1657.362675588306,1652.607084749824,1673.7094073144435,1683.0182348174405,1683.6483168224793,1687.4364288774539,1697.6419683509303,1708.5688154695406,1711.2488413332226,1721.0908283220283,1735.869698066204,1747.2555665983823,1760.9750601760497,1773.479770041783,1776.8438960786837,1776.8835117095127,1788.4197084230955,1794.990161571296,1795.2191902099598,1786.0291528855423,1797.554956693088,1795.3951186676222
845159,86,"Poughkeepsie, NY",msa,NY,968.0679985,975.7246199457934,995.8334807,1010.4297856454484,1008.3828551417006,1003.8511372750486,1008.0417348286715,1045.0756320331116,1056.140513829796,1056.3184990729137,1034.8100432877595,1041.7852807009497,1053.2843597314688,1059.415848661928,1052.4278394984665,1059.5229626978198,1069.124362302685,1074.594606141383,1072.8836937177496,1074.8289904727214,1084.6070871709335,1080.6062695881953,1064.3674244150868,1071.553655773351,1084.2066335826719,1111.375205710592,1113.9678535451287,1131.4383068740678,1131.283304478412,1143.771290549594,1137.8183505077473,1131.1932432477543,1137.1817155005615,1134.2404896180703,1153.520970931767,1158.038291,1175.6443350367829,1180.3195238369653,1170.8933762832442,1175.4372733184737,1177.165008028559,1193.9987370161355,1199.785250609232,1211.3251789775256,1218.388564413317,1229.4397079382957,1231.1877809345729,1232.1691036231111,1224.4799436256526,1231.6596976205942,1240.7839088144613,1255.4710079314802,1264.4879732529062,1271.4920629610936,1276.477424336438,1286.206550105424,1287.1120734514855,1289.3762107984496,1281.0645669742248,1295.1430754115515,1299.0068870544624,1318.9728560518488,1330.49442,1347.8169607735038,1356.248623068423,1366.4315967272244,1382.9461905501075,1393.2211039643853,1394.6199239312575,1418.1693556807172,1457.5152402687693,1480.9383933667061,1499.220656485797,1476.0309163204959,1499.9976261454308,1498.2533494387035,1550.0781992245338,1538.8341759766327,1578.8094950210445,1575.4615185295615,1605.0415074618882,1608.339918775874,1631.0295714617166,1646.5678531361266,1667.7322307412383,1685.4446077316993,1705.8534378743832,1706.134076398168,1711.7207371292197,1737.2320048633653,1743.8909092574834,1751.0863043103236,1738.3573213360796,1749.3190660574126,1735.9900395292227,1762.8297221505175,1755.5340619161932,1775.1165510975354,1769.2902298924275,1805.0966973678355,1824.3769615242727,1829.6374904465333,1819.7854713968613,1824.1516445013453,1827.4087469659237,1831.3410745553326,1839.801316025964,1845.8142040533019,1858.3813842034328,1863.9584387608945,1884.6201701329987,1887.7785941987502,1890.6424321263141,1901.067256837346,1911.4527904027432,1933.6162899858296,1942.3423102462223,1955.9626007722977,1945.1541059238803,1925.166559541279,1936.5228852943433,1960.7606125846473,1988.679446988501,1990.409984863673,1974.965967807142,1976.2335844051609,1972.24432,1984.8060831929924,1992.1210914993972,2001.2271009442336,1986.234174846375,1983.0337521171907,1988.9612513250704,2010.5081254355325,2020.7374927040464,2031.698815073815
394931,87,"Ogden, UT",msa,UT,749.1927143514505,747.5125196416444,755.6780422973306,769.0344967210142,779.8477289991351,787.7604936223253,788.2766823,774.4740590255162,770.3525609391887,769.3521975642481,782.1611579666163,769.6403109921613,777.7088491012997,786.8914033213991,804.9038384589566,796.983237,793.2987401568878,808.7417117,827.7497033348689,840.5909744427328,842.6587993187543,845.8423071084715,849.4126152,844.6103386992429,856.0508188957945,865.0539826,873.1470460056428,879.9916879576482,878.4595942837345,892.0322606771242,893.9491654451252,899.5461136571352,895.9110964,889.6685045391167,897.5508576238504,906.0525094194594,906.9917160442322,909.8137951871071,921.2682743461867,943.9071597,959.4444404232217,967.7169869056976,969.3349168919145,969.6802791498282,967.8208237029521,969.5981938545395,973.2997037477721,976.6232111807714,985.4585545090733,977.9013203573331,989.6567243,1000.5187320154391,1024.6101772158727,1033.4640317109324,1038.0076955889288,1046.6729843525352,1045.4932013396626,1044.9083100662629,1038.384286380929,1044.1508462584673,1050.2945371339604,1058.9384675064518,1058.0363574438945,1056.433247215235,1058.296098761943,1063.2397904143515,1073.8952593313643,1081.7032508554485,1089.6688571748637,1092.846216217959,1104.4649397389164,1095.7522275510348,1107.413935045218,1108.8082920408287,1136.819306251057,1157.060288819869,1182.316806391787,1211.2777296613408,1232.7974527314032,1262.3139755392576,1289.4861624145979,1309.8854349112107,1309.8072098224502,1314.9630044983082,1325.6126552301234,1352.360850017728,1361.8521946576775,1372.6858329357135,1385.5744509386734,1411.9255285319432,1426.4535568667234,1423.2343957146047,1402.1738679592424,1399.9500661492943,1402.0070593445796,1399.8916965194578,1392.782319577402,1394.0450576054313,1413.6594724004813,1422.526728944273,1423.371056864616,1421.426742120704,1424.469357050851,1428.2185444491543,1415.771484776761,1406.7808836729241,1393.6934906693537,1401.216818478776,1396.910410700036,1401.7727716299044,1397.6318697070778,1405.604483520548,1411.2427808003356,1419.9545758325326,1422.0809978935213,1422.2923033763418,1416.8462542030788,1410.4672584952211,1410.8219153069392,1405.8779716906542,1407.3273398415035,1405.3175287119054,1411.092389216027,1414.8731703237186,1417.2887166698933,1429.0102336717507,1437.1211020537153,1445.1749275114828,1432.5332810174268,1420.856371983749,1416.7167776939687,1419.9970878941608,1428.4019452105113,1429.3167839625019,1429.571438896522,1421.870264431824
394816,88,"Madison, WI",msa,WI,1021.6249292955383,1024.2414250128888,1023.265965277599,1042.1624843186858,1046.4350728623058,1047.2568866308743,1034.9596690894193,1043.6121882273508,1043.1622024444814,1049.1595920617995,1051.8644320651758,1059.1154487158751,1062.192529172712,1063.491933436724,1061.490748489409,1062.3656234433784,1055.214761047117,1059.4236387469236,1061.5426809667279,1073.8755718693776,1069.096416992033,1070.90234,1074.0655626875568,1079.981462080546,1085.2424251136097,1082.3043411780338,1092.019142095886,1094.9087975288303,1103.4101442859273,1107.1463227446072,1107.8772093676996,1100.6461811571387,1099.7379436156389,1107.5563046256325,1115.0939153611434,1116.7045509741704,1109.8276288497336,1110.770435786216,1112.0736568267055,1116.3006486022496,1121.2921373351594,1126.6753265364428,1127.0673636853921,1123.0635558857043,1124.5909117069639,1131.1843912217698,1145.6811784116062,1145.8084636115502,1150.7893741974208,1154.1984995180057,1158.7224260216435,1158.6269259271883,1155.6105663951723,1158.0744418965335,1160.2692725946592,1156.2269354859504,1163.7730066957336,1168.3194104821403,1181.7421618090623,1185.3872784937892,1190.7944605633918,1193.7657717902187,1197.1975101123057,1197.126129713171,1196.554399275703,1194.423293251862,1197.5770474104309,1197.7932487563953,1196.3440650166729,1194.9422662422817,1197.6419760752653,1199.774519716976,1201.8650448398298,1204.2238051026366,1218.3872971637954,1229.8257741811235,1236.5386185175607,1238.7051080349809,1249.2801681823776,1259.4058431764452,1272.535969,1276.3517491834773,1279.4029707255268,1282.1701002591312,1289.6633055341347,1297.998897387932,1301.694690511964,1309.1419945742643,1324.5215267068781,1344.7030937227637,1362.6870270970817,1371.406471497405,1376.331714,1370.4928779395966,1371.2717632252259,1379.504594523656,1402.315574960278,1426.154843630412,1442.9195913162234,1456.6067501945329,1469.3504227122614,1484.0550732004226,1494.6619721177626,1500.5016865038428,1497.7125284570054,1494.5020351451071,1494.592023127426,1498.709871484103,1506.9876666920636,1517.6110718855366,1530.8660528268374,1539.9993289856895,1543.1937529700297,1547.886708429368,1545.2788063336636,1545.6366096852407,1546.5456631845038,1560.861706577067,1568.2657438906513,1576.4588252549802,1573.0599438506874,1581.4541885178046,1585.2625251863333,1594.5209865889362,1596.3903101596104,1601.6948316111027,1597.6405308729052,1597.1938867900753,1607.0654904471774,1620.419919465069,1619.6964411173296,1606.3550247704904,1605.8101450709796,1617.223147175494,1629.6684889643561,1635.5867400622571
395235,89,"Winston, NC",msa,NC,720.4123196683987,730.0193121470008,732.8003123,737.7826969171493,730.5509265945096,739.4140188344825,742.4397961050331,744.5665487082066,749.6857743,753.7767282854386,755.4545326644596,750.7663698119226,738.8796991749829,741.4864445503866,744.6780595276747,757.2671476930466,770.5081052150937,762.0463936564134,760.1433767260113,760.4137597282686,768.1317723821863,768.3677943049518,767.7913936729373,770.2943684666628,773.6728200230233,772.6957434914057,780.2531642162885,791.8304287768032,803.7117192372606,802.7126878074278,804.5953306987228,799.2215814064863,794.2577780873204,790.4795441843887,797.3955205374436,812.0705341263778,816.4343594854796,821.2514821,822.8806382190062,839.8701909914105,839.1265816050219,846.2513590920116,841.4594751109989,851.8423033874699,850.7996138900505,850.6233797396505,847.6470445915236,852.1256196,857.5412170753018,855.0847034197311,867.3348174903402,878.8562910624167,895.6917695195206,895.3618911875348,893.0006627833438,883.8094500765446,881.3109879053108,882.5780706932028,883.2401473195642,883.4005118624947,890.8462647512017,907.9410213276021,923.1355266722859,914.470646,912.7528546499506,912.1442110430718,934.1806440541701,933.4130672091883,937.6680710476967,932.4326201,942.9803701532416,945.1012739886687,960.8868779367228,972.5771311580966,985.1831121400897,1004.4789077895537,1026.3652568837567,1062.5143708467717,1084.6463458853939,1099.3895412182312,1097.1159644083518,1097.1941474758041,1106.2285949865993,1120.404337553187,1125.0848805880612,1144.4530538135593,1162.1568562146042,1186.5991271727864,1204.2503421264994,1213.6121081591405,1225.8081646871276,1221.0332759542637,1230.1543568141512,1220.5554972219918,1207.2683341373868,1177.6383013928685,1169.1025267435693,1171.2278301865283,1196.6869885762453,1214.5949381072248,1235.3169262028882,1236.9970660733327,1240.0202473331913,1238.1607560056013,1238.5172115561932,1230.2925428084473,1219.0250972250428,1210.094959468659,1211.3915805106226,1218.0941707303848,1225.2120739556642,1231.2204149291742,1242.236501488817,1257.4608644815985,1275.4492641099177,1277.807634,1274.9294932458981,1271.695281467982,1272.1134077251304,1267.5120369981394,1252.3389316456185,1250.2132187968166,1254.8061417825068,1272.1326047636717,1292.7012009875389,1304.1854619265825,1314.1445831375286,1316.2668614263512,1320.3276160852931,1302.6281429612116,1283.8848521328257,1285.110456639065,1292.3309373893433,1308.064497487444,1312.6500679183277,1325.9194491605358
394528,90,"Deltona, FL",msa,FL,826.3924540948931,813.7488712963595,839.3162539780384,836.3355116068273,853.1618895941132,854.4382254570983,867.9064750802829,856.6085592002497,866.2913421,870.7442718,881.1483902984762,876.2494751736824,888.0377696759176,904.2520061345842,903.8845814319156,913.0877257141141,933.1406224607969,958.1262784780031,955.3137697375656,943.5623411468682,947.7598769263973,944.8634537,956.3881459436511,952.6151081657412,956.8363651909566,938.0721315429527,943.9751316847062,958.4512686875871,986.1151490551446,990.1751957762405,991.3450887025824,991.7433967463943,1000.0562517421301,998.0200845417993,997.4379495591426,999.6841900949732,1004.302001244023,1007.5587286860801,1021.3237146110986,1052.6822873263404,1071.3339666016684,1079.867361829259,1076.096799246388,1079.7731007972834,1078.3815772429346,1078.5805774414152,1079.93126,1099.2303508866428,1106.2690154940415,1119.904033233668,1120.6107252559411,1126.3124313086748,1127.6285184121223,1126.2387641789196,1124.4627659175035,1136.1773730728448,1140.7734314587472,1153.8850553853092,1155.0924213150017,1165.9252510395434,1166.0677135509634,1167.0328968397994,1177.6725471207822,1170.5297778523707,1178.127335862939,1172.2592373456318,1192.0350189491623,1191.5134612985585,1196.042221836471,1210.191915795397,1217.9119850562736,1222.7539776113422,1222.6212810772065,1234.2870899723791,1250.0578585827202,1259.8676460287754,1267.7317788855219,1287.396574,1328.791854306092,1373.2738850811145,1404.240743087751,1435.6256787637674,1457.9672391451288,1478.7642670444463,1474.0777137721047,1481.926946874419,1484.9965337002145,1508.6893188288316,1543.5987883741734,1585.7216230126246,1602.2058900920777,1601.5772285875169,1591.2611461970837,1588.8084770732366,1596.318430837827,1603.8437385778261,1605.521841331518,1598.1059101485555,1601.4001581871921,1611.1422997427767,1610.8958893481356,1606.4088702203971,1595.0032802558937,1598.9100691249034,1589.8618952162558,1585.253315910067,1567.5098388991446,1573.8763494694854,1571.1204256768865,1576.4334260197513,1564.515729550023,1569.070421800114,1577.6204291788613,1585.715279715252,1597.2028483550582,1598.4842317349276,1603.1395695152582,1593.752357594245,1594.2710015481518,1584.8874010202417,1588.327231848819,1581.3105364075873,1587.699608,1593.4844899135776,1602.4935525879894,1605.9471131318826,1607.6868373424702,1602.8877201352743,1603.5269292990106,1587.8949446216175,1594.3029640031677,1586.874874441273,1594.6049300073225,1588.144733743015,1592.2648663448779,1589.6250026055684
